"group","WATER_2006","APR_MAY_07","SUMMER_07"
2,48,16,39
2,195,62,106
4,90,139,146
4,104,30,88
1,96,12,22
1,24,9,28
4,39,5,17
3,40,3,8
3,127,30,34
4,33,12,19
4,27,7,19
4,143,23,63
3,135,30,37
2,118,22,28
4,25,7,22
1,24,10,29
4,49,15,21
3,45,15,33
2,56,11,31
4,45,13,35
4,54,17,52
1,58,17,38
4,39,8,19
4,24,4,31
4,76,6,14
3,33,7,18
4,63,7,14
4,59,8,21
1,31,9,14
4,36,12,34
4,24,7,17
4,39,5,23
1,23,6,15
4,40,11,11
4,31,5,12
1,48,13,32
1,27,7,19
4,85,12,20
4,100,25,62
1,44,2,19
4,54,14,45
4,26,13,16
3,41,12,25
4,30,12,17
4,36,12,28
4,27,8,21
4,43,10,22
1,56,14,40
2,53,11,32
4,36,12,38
4,33,8,19
2,64,13,40
4,29,13,28
3,71,12,24
4,31,8,27
4,29,13,42
3,53,15,30
4,97,13,72
4,65,19,49
4,24,12,19
4,33,8,29
2,58,16,40
4,38,15,31
4,48,13,30
4,90,10,24
4,24,7,13
2,36,13,23
3,30,8,31
3,39,10,20
4,39,11,12
4,35,8,16
4,27,7,14
2,44,20,19
4,31,14,41
2,36,9,19
4,38,11,29
4,32,6,15
4,48,18,34
1,25,10,30
1,39,7,22
4,26,9,77
4,42,15,23
4,63,14,25
4,32,7,25
4,36,10,28
3,52,2,6
4,23,8,12
4,55,15,28
3,59,9,23
4,72,15,18
4,38,5,24
4,39,10,25
4,40,11,26
3,45,10,34
4,40,12,23
4,35,11,20
4,35,6,20
4,85,25,55
4,27,7,16
4,64,5,13
4,78,22,51
4,119,55,82
4,57,26,62
4,25,12,21
4,33,9,21
2,87,19,41
3,58,9,37
4,55,12,16
2,41,9,28
3,44,19,68
4,31,7,23
4,88,22,73
4,90,26,43
4,79,17,47
4,43,18,32
4,30,9,13
1,88,22,19
4,27,9,17
4,29,3,5
2,33,7,19
3,77,32,39
2,32,9,22
4,36,5,18
2,35,13,23
4,55,13,36
3,59,11,23
3,21,11,16
4,27,9,21
4,48,15,9
4,25,8,23
4,107,11,25
4,76,10,26
4,33,22,21
4,36,14,39
4,49,15,89
4,27,3,11
3,25,8,19
4,49,5,31
4,59,24,32
1,32,8,21
3,58,9,24
4,111,22,61
2,50,11,22
4,45,4,12
4,31,9,20
4,39,10,19
3,47,10,30
4,71,12,38
4,74,20,54
4,122,26,62
1,24,5,10
4,36,23,59
4,32,6,21
4,56,20,49
4,69,24,63
4,46,3,110
4,27,7,19
4,53,0,10
4,40,13,24
4,28,5,19
2,29,9,18
4,49,10,43
1,44,6,15
4,27,8,15
4,103,32,73
4,132,19,84
4,76,17,39
4,33,9,20
4,36,2,8
4,25,7,18
2,50,18,31
2,30,8,25
4,58,18,43
4,22,5,11
4,34,11,18
3,67,18,47
4,30,11,22
4,32,8,15
1,59,10,29
4,43,10,47
4,40,7,20
4,39,7,22
4,52,9,38
4,62,20,37
2,20,5,4
4,50,7,16
4,40,7,26
2,22,11,13
4,102,22,31
4,64,14,22
4,31,7,13
4,51,13,47
2,58,11,20
1,35,9,21
3,197,80,75
4,40,13,29
2,39,27,39
4,48,7,28
1,34,18,25
4,44,10,32
4,30,9,24
2,20,7,11
4,45,12,19
4,60,22,38
1,20,6,12
4,25,8,20
4,24,6,12
4,27,7,23
3,23,7,13
4,23,8,17
1,29,10,18
4,75,25,43
4,90,30,39
4,47,12,23
3,49,4,12
4,50,14,18
4,54,12,26
4,103,18,69
1,35,11,41
3,56,21,44
2,54,15,34
4,57,16,29
3,26,6,11
4,27,10,11
4,35,15,25
4,21,6,15
4,21,7,21
4,67,13,22
4,20,6,10
1,108,30,15
4,42,6,16
4,39,12,22
2,23,8,19
4,53,19,18
4,24,5,22
3,24,1,12
4,25,11,22
4,23,11,18
4,60,23,44
1,59,10,23
1,31,10,23
4,35,7,15
4,24,11,22
4,62,26,38
4,72,14,41
4,29,9,19
4,29,12,21
4,65,16,34
2,52,11,47
1,61,19,38
1,28,9,15
4,41,10,28
4,52,14,25
3,73,16,37
4,40,11,26
4,29,8,14
4,82,17,37
4,39,13,24
2,55,16,39
4,27,8,24
3,41,9,20
3,64,17,35
4,37,13,25
4,49,17,30
4,47,12,31
4,59,21,29
1,30,9,18
4,74,21,45
4,70,19,31
2,110,17,84
4,60,13,42
4,22,6,14
1,52,17,37
1,26,8,24
4,26,7,14
4,52,20,51
4,36,12,50
4,24,5,7
4,63,0,0
4,32,7,17
4,29,10,18
4,58,23,13
4,65,21,41
4,46,9,23
2,82,11,60
4,65,21,45
4,58,12,28
2,106,21,39
4,146,37,108
3,103,56,135
3,74,33,112
4,40,8,32
4,89,43,61
1,69,10,31
4,409,50,239
4,149,19,172
4,35,24,13
4,94,19,57
4,68,21,58
4,118,28,60
1,59,7,12
4,81,34,112
2,42,16,28
4,50,6,8
4,94,28,48
3,59,15,50
4,159,10,129
4,89,21,44
4,70,17,39
4,54,12,32
4,58,10,20
2,304,31,107
4,72,33,41
2,41,10,23
1,26,11,23
2,33,13,86
4,133,22,62
4,149,33,214
2,58,26,45
2,43,6,27
2,27,9,16
4,130,24,79
4,144,32,112
3,204,39,88
4,34,9,22
4,57,13,34
4,154,52,65
1,100,15,77
4,350,40,166
4,44,19,34
4,26,10,14
4,28,8,19
1,60,13,65
4,28,8,19
4,38,10,18
2,33,7,23
3,56,11,21
4,70,22,46
3,33,8,18
3,35,9,15
4,81,20,44
4,44,12,20
4,33,14,31
4,67,9,31
4,74,9,32
1,38,10,23
4,66,15,32
3,28,6,9
3,89,17,76
4,93,30,76
4,42,8,15
4,37,8,48
4,58,16,31
4,138,34,103
4,55,8,13
4,143,38,84
4,41,18,22
3,63,18,132
4,82,16,84
4,32,15,25
2,83,14,80
2,204,58,162
4,51,19,36
1,174,21,157
4,106,39,67
4,38,25,25
3,90,32,30
4,25,8,14
4,52,14,36
4,113,11,62
4,44,10,13
4,30,6,14
3,133,36,97
4,76,25,101
4,139,32,141
4,93,13,41
4,70,19,55
4,43,13,43
1,29,8,24
4,48,16,33
4,55,14,28
4,113,59,163
2,51,9,36
4,34,12,45
4,126,16,86
3,113,15,52
4,53,8,39
2,100,35,51
2,28,8,101
2,35,13,31
3,62,15,88
4,23,4,21
4,36,9,17
1,98,28,82
4,103,18,68
4,35,6,19
1,71,22,42
4,127,25,66
4,75,19,60
4,42,8,19
1,52,11,20
4,117,18,89
4,63,17,32
4,72,19,26
4,66,9,28
4,36,13,23
4,228,23,179
1,28,11,17
1,335,101,278
4,32,10,23
4,54,16,30
4,138,33,110
1,202,26,83
4,35,16,36
4,89,25,67
1,178,43,100
4,128,42,84
4,80,22,58
4,133,28,88
3,174,76,114
2,53,10,41
4,158,24,88
4,158,26,99
4,130,19,69
2,82,56,139
4,121,51,128
4,75,32,30
1,229,47,221
1,166,20,118
3,120,55,88
4,92,21,83
4,30,8,14
1,56,14,31
4,79,12,68
4,53,12,24
4,119,16,49
4,109,32,58
4,182,16,64
3,42,10,30
4,177,36,148
4,40,10,24
4,65,21,40
4,46,10,28
3,81,25,52
4,33,8,9
4,119,86,133
4,74,1,0
1,44,17,34
4,150,11,30
4,57,15,33
4,36,3,14
4,74,15,82
4,34,15,41
4,142,41,140
1,24,14,22
4,29,8,18
4,40,10,15
3,30,10,19
2,34,12,21
4,37,13,26
4,62,14,27
3,126,11,78
2,72,10,44
4,24,8,21
4,26,6,17
4,37,5,12
4,84,22,66
4,38,13,10
4,36,6,30
1,66,16,36
2,45,11,22
4,56,5,11
4,68,13,33
4,151,39,107
4,32,16,72
4,91,13,40
3,36,4,18
4,39,16,25
4,40,11,23
2,34,9,22
2,79,4,15
3,110,13,45
2,24,6,18
1,45,14,27
4,37,12,24
4,22,3,11
4,49,25,32
4,45,11,24
4,27,9,24
3,231,42,118
4,33,10,18
4,50,15,39
1,31,9,27
4,57,17,40
3,46,7,35
4,48,19,28
4,49,18,32
1,56,10,7
4,56,11,31
3,73,30,54
4,44,26,23
4,39,13,23
3,60,11,20
4,31,8,18
2,29,7,17
4,40,11,32
4,31,10,19
4,29,6,21
4,54,14,34
4,61,10,25
4,33,9,18
4,41,9,30
1,105,31,107
3,39,11,20
1,49,11,38
4,57,26,50
4,46,10,22
4,85,19,92
4,41,5,21
2,29,14,14
4,25,11,21
4,32,10,25
4,120,36,77
3,30,8,40
4,27,2,24
1,42,14,42
4,29,9,22
3,29,8,20
4,89,31,25
2,68,32,41
1,58,25,34
4,62,21,38
4,89,20,66
1,64,19,39
4,30,8,21
4,29,8,19
4,102,23,75
4,45,12,26
4,40,25,48
4,41,14,25
4,33,10,15
4,43,14,28
4,44,15,40
3,36,10,29
1,86,15,29
4,40,14,25
1,30,17,30
2,59,10,32
4,43,12,27
4,55,15,35
4,37,15,45
4,65,31,51
4,32,9,15
4,38,39,28
4,114,14,28
4,43,11,25
4,42,12,24
4,51,18,52
2,74,17,42
1,105,27,63
4,116,39,77
4,29,8,23
4,51,16,32
4,88,9,53
4,54,16,33
4,51,14,42
4,41,14,32
4,119,20,66
4,54,15,29
4,61,16,27
4,62,21,53
2,30,9,15
2,33,8,15
2,31,9,15
4,34,8,17
4,41,15,28
4,38,15,21
3,30,5,15
4,109,25,93
4,31,11,18
3,24,8,15
3,32,9,15
1,40,12,25
4,39,14,31
4,68,23,29
2,38,6,26
2,36,3,16
4,24,7,7
4,34,8,30
4,34,10,20
1,32,11,21
2,86,11,67
4,62,0,101
1,91,20,69
1,59,10,30
4,27,8,20
4,95,16,52
4,36,9,29
1,82,14,60
4,90,20,80
4,24,7,36
4,34,13,27
4,33,11,77
3,37,10,20
4,108,16,65
3,52,14,42
4,52,12,41
4,39,13,33
4,72,15,48
4,62,12,40
4,74,19,39
4,91,23,36
4,75,17,39
3,40,14,32
4,36,10,26
2,31,10,19
4,89,0,0
3,32,22,33
1,22,8,18
3,30,4,14
4,27,8,13
4,39,8,19
4,155,37,120
1,36,5,13
4,28,8,17
4,80,42,130
4,100,21,70
4,144,28,64
4,22,4,0
1,44,12,34
4,29,3,29
4,72,8,17
4,33,12,19
4,76,8,24
1,34,9,83
1,54,18,20
2,47,9,31
4,47,9,34
4,91,19,95
2,42,14,25
4,40,13,25
4,39,9,24
2,35,11,13
2,60,20,84
1,23,13,13
4,28,10,15
4,43,14,35
4,40,12,43
3,44,12,36
2,53,12,23
2,107,35,54
4,40,14,37
3,23,6,50
4,76,17,57
4,191,12,25
4,53,12,35
4,36,11,23
4,24,7,16
4,48,10,23
4,26,9,15
4,39,10,26
4,43,4,8
1,99,24,57
3,64,14,29
4,51,14,41
4,39,11,18
1,102,22,101
4,40,12,26
4,47,16,28
4,66,23,50
1,38,12,34
4,47,15,30
4,91,7,61
4,65,17,37
4,54,12,31
4,71,21,40
4,72,21,40
4,49,15,30
4,59,17,47
4,82,21,48
4,238,31,148
4,37,9,12
2,46,4,14
4,50,13,28
4,51,17,30
4,27,5,21
2,121,21,67
4,36,12,25
3,91,15,74
2,39,11,26
4,49,14,25
4,71,16,46
4,109,34,129
1,57,17,49
4,70,20,43
4,47,10,17
4,31,11,23
4,166,31,48
4,46,11,34
4,58,20,42
4,175,18,99
4,32,10,20
4,48,17,39
4,48,13,33
1,238,77,173
4,25,7,19
4,67,28,49
4,42,12,29
4,32,23,21
4,26,9,18
4,44,12,24
4,71,22,62
1,93,49,138
4,100,28,55
4,23,11,14
4,93,24,53
2,51,9,29
4,74,12,28
4,34,8,19
4,42,9,24
4,43,10,21
4,92,19,43
4,86,22,67
4,90,39,44
4,52,11,20
2,114,20,48
4,28,8,28
3,37,11,17
4,61,13,26
4,175,26,91
1,129,21,92
1,114,21,60
4,68,15,36
4,60,17,35
4,61,22,40
4,65,18,35
2,65,16,42
2,32,10,36
4,71,22,51
4,57,14,35
4,56,10,26
4,48,22,52
4,131,28,69
4,91,23,50
4,57,13,24
1,29,3,16
3,48,8,39
4,69,16,49
1,46,6,30
4,29,11,18
3,51,14,28
4,29,9,21
4,77,13,41
4,31,8,42
4,27,13,24
4,70,30,56
4,58,16,28
4,41,18,41
3,35,6,13
3,60,14,27
4,136,35,74
4,32,17,18
4,25,5,12
4,53,10,20
4,32,7,13
2,53,18,40
4,28,9,24
4,49,25,24
4,41,9,29
4,68,19,37
1,32,9,14
1,63,15,45
3,80,27,77
3,65,17,46
3,72,24,47
4,125,15,48
4,39,4,17
2,27,5,14
4,130,24,60
2,37,15,21
2,81,25,45
2,80,33,60
4,59,18,38
3,52,14,45
2,110,26,98
3,48,11,24
4,34,5,16
4,41,14,34
2,136,24,122
2,39,6,27
3,43,12,22
2,64,17,44
4,128,24,56
4,36,13,29
4,44,18,35
3,43,11,23
4,49,12,27
3,44,16,33
4,97,24,44
1,94,23,62
4,54,11,34
1,50,11,31
4,46,14,24
4,63,28,38
4,75,23,78
4,59,13,42
4,46,18,31
4,81,8,70
3,82,23,61
4,96,9,31
1,33,9,26
4,34,6,14
4,102,30,58
4,37,10,27
4,91,21,45
1,65,15,28
2,69,48,79
1,134,10,23
4,27,7,19
1,30,13,17
4,49,16,37
4,50,12,29
4,67,15,37
4,200,46,119
4,131,19,102
4,34,13,25
4,42,18,59
1,157,40,118
2,65,15,32
4,48,12,26
3,30,14,39
1,117,37,96
1,27,8,16
4,41,13,27
4,31,12,23
4,62,7,52
4,48,12,27
3,69,17,44
4,60,19,43
4,67,20,46
4,51,11,29
4,32,9,22
4,57,19,45
1,60,12,26
4,37,10,27
4,52,15,32
4,93,1,20
3,23,5,28
4,35,11,21
4,36,9,40
2,65,6,22
4,63,19,45
4,144,19,63
4,90,8,102
4,61,21,36
4,32,10,29
4,85,15,47
4,116,28,72
2,39,5,10
1,32,15,22
4,46,12,29
3,23,7,14
1,40,11,20
4,77,13,52
3,89,30,54
2,96,8,59
2,118,22,63
1,30,9,19
4,33,9,21
3,70,17,33
4,30,21,38
4,36,25,13
4,36,9,23
4,21,15,11
4,26,8,21
2,28,7,20
4,44,10,30
3,28,7,22
4,83,17,65
2,58,10,55
4,53,4,0
4,86,26,56
1,36,11,25
4,122,38,81
3,29,11,20
4,58,15,32
4,101,29,49
4,56,17,39
4,27,10,28
4,32,11,15
4,43,16,36
4,111,34,89
4,59,19,65
4,68,11,34
1,50,11,26
1,30,7,20
4,45,8,35
4,37,9,23
4,72,17,41
4,34,4,9
4,29,11,19
4,38,10,109
4,76,9,29
4,74,12,45
4,33,8,30
4,38,18,30
4,36,7,18
2,26,9,112
4,37,10,20
4,73,18,34
4,60,27,68
3,38,10,22
4,99,25,27
4,29,10,17
1,36,9,19
4,30,1,38
3,47,17,22
4,35,8,13
4,34,10,22
4,35,10,21
4,28,5,17
4,66,22,87
4,48,9,19
4,36,10,26
1,62,10,21
4,60,23,60
4,37,8,17
4,57,15,36
4,42,14,29
4,34,8,80
2,61,15,42
4,35,5,10
1,26,7,15
1,44,11,23
4,23,5,16
2,193,34,84
2,36,10,32
3,26,7,25
2,34,10,22
4,32,10,23
4,40,12,22
4,201,9,14
4,53,13,26
4,33,16,28
1,56,13,21
1,33,10,20
3,31,10,24
4,71,6,41
4,51,12,29
4,47,8,14
4,32,10,16
4,46,12,40
3,57,12,38
2,36,11,19
1,42,14,30
4,108,23,56
4,27,8,17
4,67,24,42
4,45,12,33
4,63,9,16
4,39,10,0
2,76,14,25
2,25,10,22
4,127,25,70
4,39,13,25
4,60,29,30
1,42,20,47
4,50,18,54
4,34,10,20
4,44,9,52
4,74,18,46
4,27,11,9
4,25,7,21
4,24,6,14
4,31,7,26
4,69,21,7
4,59,4,12
4,148,44,85
4,44,8,14
4,36,8,18
3,46,13,22
4,53,15,22
4,126,37,84
2,53,20,39
4,57,26,48
4,40,16,28
1,89,23,44
4,41,12,26
4,60,26,38
4,77,22,37
4,52,19,34
4,28,7,22
1,58,24,38
4,46,11,37
3,25,9,8
4,27,7,21
4,38,14,25
4,73,11,50
2,73,13,52
4,48,14,30
4,113,39,99
4,114,27,76
4,98,22,59
3,49,11,20
4,61,10,48
4,34,6,37
4,24,3,0
4,76,13,47
4,67,20,34
3,64,15,37
4,107,20,27
4,75,19,45
4,85,40,45
1,107,15,57
1,53,19,32
4,46,10,29
1,41,11,27
1,41,14,21
4,35,10,21
4,24,14,40
4,31,7,25
3,32,3,4
3,41,14,24
4,38,12,23
1,64,23,51
4,32,8,17
1,34,4,13
4,38,12,16
2,63,13,22
4,53,12,31
2,77,12,29
3,84,21,11
2,32,19,39
2,71,18,34
4,27,8,31
3,43,12,38
2,37,0,22
4,54,13,57
4,38,13,29
4,35,12,22
4,25,7,12
4,42,13,35
3,35,12,25
1,33,21,32
4,83,15,35
4,36,8,18
4,45,10,25
4,28,7,15
4,32,8,19
3,65,24,56
4,25,8,13
4,28,8,10
4,52,16,49
2,61,24,90
3,38,10,22
4,42,25,20
4,51,27,22
4,31,11,19
4,25,7,14
4,33,14,23
1,78,15,78
1,35,10,23
4,66,13,47
3,54,18,24
1,24,10,23
4,28,33,27
4,90,16,53
1,59,20,38
1,40,11,20
4,24,5,11
4,26,13,26
4,31,11,11
2,42,12,26
4,29,10,28
3,57,21,47
4,33,22,24
4,39,19,21
4,32,6,17
4,46,16,30
4,59,15,49
4,37,11,23
2,37,11,18
4,39,13,24
4,27,13,33
4,27,2,4
1,68,20,43
4,21,4,18
4,66,17,29
4,34,15,17
4,27,8,18
4,53,15,28
2,34,8,24
4,25,10,11
4,37,6,13
4,74,11,46
2,85,15,40
4,66,11,38
4,32,8,19
4,48,13,28
4,37,7,11
2,32,19,23
4,31,9,15
1,25,10,33
4,44,7,19
4,82,35,71
2,37,10,24
4,58,16,43
4,27,10,15
4,84,36,57
4,33,10,23
3,47,11,23
3,38,5,12
4,38,10,23
4,65,19,38
3,23,7,19
4,67,14,29
1,29,11,18
4,113,12,72
4,41,14,45
4,81,14,48
4,39,9,26
4,26,9,17
4,34,9,30
4,204,46,157
1,35,10,25
4,57,13,48
1,31,6,26
3,31,10,23
4,48,7,28
4,99,16,63
4,72,7,12
4,49,16,24
4,60,14,38
4,77,21,54
3,94,15,25
2,61,11,49
4,48,17,28
4,44,14,26
1,36,16,29
4,25,16,11
4,58,18,60
4,45,13,28
4,26,12,23
1,62,11,42
4,61,13,34
4,41,13,24
4,48,0,1
4,69,18,39
4,37,14,26
4,39,13,13
4,26,6,17
4,47,7,12
2,25,8,12
1,38,14,21
4,82,8,34
1,73,14,50
4,60,15,27
2,65,21,45
2,43,15,29
2,66,17,26
1,55,15,42
2,42,12,28
3,52,14,35
4,78,17,38
3,102,22,42
4,31,10,17
1,59,12,26
4,36,8,27
3,39,10,21
4,41,16,31
3,79,24,17
4,69,13,23
3,40,11,23
2,99,12,26
2,59,11,30
4,45,12,62
4,69,17,9
4,49,13,24
3,68,10,29
4,26,9,23
4,33,4,35
4,141,31,64
2,33,3,9
4,58,10,32
4,54,11,32
4,41,6,35
4,89,14,35
3,34,8,19
4,61,13,37
4,50,10,46
4,58,32,43
4,50,11,25
3,103,30,85
4,45,10,35
1,34,4,10
4,87,41,47
4,88,14,28
4,66,13,43
2,67,14,75
4,67,13,34
2,98,42,42
2,25,4,12
4,35,9,24
4,33,5,18
2,58,2,28
4,30,9,27
4,45,12,26
2,77,24,49
4,29,10,22
4,48,8,80
2,52,15,49
4,30,8,23
4,28,13,24
4,36,14,33
4,32,11,32
4,34,18,30
4,24,5,19
4,32,12,31
4,29,4,20
1,38,8,25
3,27,6,10
4,44,23,36
1,28,8,17
4,91,32,74
4,25,7,18
4,32,10,17
4,31,7,19
4,38,10,27
4,40,8,27
4,59,23,65
4,42,11,44
2,51,13,42
4,36,19,36
4,40,11,39
3,45,12,23
3,79,18,60
4,40,7,29
3,38,10,29
4,48,9,34
4,83,12,23
3,41,14,23
3,67,21,72
1,27,8,20
4,62,6,57
1,65,11,47
4,46,13,56
3,24,7,17
4,127,57,128
4,41,14,25
3,147,47,87
1,24,6,24
3,36,6,23
4,62,16,54
4,41,9,25
4,65,9,34
4,30,9,34
4,47,15,43
4,29,8,20
4,25,11,26
4,54,27,54
3,45,13,32
2,25,7,18
4,41,9,39
4,38,11,27
3,47,12,26
4,27,7,19
4,27,9,22
4,59,25,49
3,37,11,26
1,84,21,54
4,44,13,80
4,36,11,24
4,35,7,31
1,22,3,18
4,36,13,30
4,39,8,27
4,76,17,66
4,54,19,121
2,32,10,26
1,36,10,26
4,45,8,35
4,32,11,20
4,29,15,51
2,37,12,26
4,34,6,18
4,133,34,144
2,46,22,55
3,35,12,30
2,36,11,35
2,26,12,23
4,28,10,26
4,60,12,87
4,28,10,29
4,23,6,18
1,25,8,25
4,54,34,42
4,37,13,32
4,74,22,95
1,40,10,37
4,38,11,28
4,48,13,29
2,37,6,33
4,23,7,21
4,45,31,49
4,116,29,110
3,60,11,43
4,58,14,34
2,49,12,33
4,39,10,32
4,23,4,10
3,24,5,14
4,167,16,104
2,67,10,28
4,94,15,51
4,132,31,81
1,82,10,41
3,59,11,38
4,96,28,77
4,28,6,19
4,95,25,71
4,52,12,32
2,80,17,42
1,33,6,19
4,32,10,18
4,52,10,25
4,48,11,30
2,51,42,39
3,74,5,12
4,83,19,54
4,127,10,71
4,42,12,39
1,122,17,64
4,89,10,30
4,77,8,41
4,132,35,62
3,165,29,74
4,90,8,51
3,25,5,13
4,148,36,111
4,75,6,61
1,154,41,135
4,29,5,16
4,136,23,121
2,110,35,59
4,38,16,34
2,34,9,30
4,48,15,36
1,48,8,54
4,31,4,12
4,42,19,36
4,39,11,33
1,28,10,35
4,26,8,20
1,22,15,21
4,34,10,20
3,59,90,29
4,114,19,90
4,29,6,22
4,44,15,38
3,28,13,17
4,54,11,35
4,32,10,40
4,27,6,24
2,115,18,107
4,55,18,52
3,23,7,24
4,25,9,20
4,50,17,56
4,47,14,39
4,37,10,19
4,29,9,29
1,50,11,35
4,60,13,35
4,39,10,20
4,32,19,46
4,60,10,51
4,38,12,27
4,32,11,35
4,70,9,45
4,53,12,34
1,26,6,16
3,34,14,26
4,25,5,21
4,46,31,86
4,89,30,44
4,98,31,64
2,40,29,55
4,58,20,48
4,39,11,23
4,49,7,21
4,73,19,43
1,66,26,65
4,33,10,28
4,52,19,69
4,57,20,72
4,34,12,27
4,27,5,41
3,23,8,13
4,89,12,67
2,222,56,168
1,68,14,34
2,80,15,50
3,32,8,21
2,37,11,27
4,50,2,45
4,42,45,46
4,40,13,39
4,34,7,30
4,186,32,147
2,89,16,48
1,56,11,54
3,24,11,20
4,42,4,6
4,275,32,151
4,54,10,43
4,33,9,23
4,70,14,43
1,65,9,26
4,25,10,26
2,88,11,33
4,39,10,32
4,66,21,52
4,39,11,46
4,86,17,61
4,78,22,45
4,56,15,35
4,41,8,19
4,39,8,31
4,24,4,15
4,26,4,44
4,35,11,37
4,22,0,8
4,45,10,15
4,41,7,27
4,45,8,26
4,23,9,23
3,28,8,18
4,30,10,20
4,50,10,21
4,63,18,58
4,57,23,63
1,81,41,102
4,64,1,3
4,44,16,45
4,47,11,42
4,31,8,37
4,21,7,22
1,51,15,46
4,41,7,26
4,36,8,19
4,40,17,47
4,62,14,46
4,31,9,26
4,43,15,29
4,36,9,31
4,51,19,26
4,58,16,47
2,27,0,4
2,24,9,16
4,43,15,35
4,36,12,34
4,32,13,21
4,21,3,7
4,66,16,35
3,31,8,20
1,50,16,27
4,20,9,23
2,64,10,19
4,86,13,73
4,56,16,36
1,77,20,52
1,60,19,45
4,51,5,18
4,22,6,14
1,27,6,17
4,36,7,45
1,35,7,14
2,56,11,28
4,33,11,20
4,43,10,26
3,30,6,19
4,32,11,25
4,59,14,31
4,43,16,50
3,62,12,28
4,38,13,36
4,56,19,40
4,24,7,15
4,32,11,24
4,43,7,15
4,30,10,25
4,28,21,58
1,40,27,32
4,28,7,19
4,58,24,47
4,32,14,47
1,53,21,38
4,34,11,42
4,35,8,22
1,26,9,16
4,21,13,22
4,51,17,61
2,46,30,33
3,24,11,19
4,30,29,23
3,48,16,42
3,45,20,46
2,20,8,19
4,40,11,50
4,35,12,29
4,21,7,24
4,34,9,34
4,25,15,18
1,50,13,35
2,26,6,18
1,32,11,27
4,24,9,24
4,41,10,22
4,52,14,36
4,65,25,28
4,24,0,6
1,44,16,38
1,60,19,50
3,86,11,20
4,39,10,32
1,33,11,24
4,69,10,26
4,31,9,22
2,31,10,28
4,28,8,26
2,22,0,0
3,52,17,63
4,35,7,12
2,27,8,26
4,39,13,23
4,46,16,41
4,41,7,15
2,30,12,15
4,33,11,18
4,24,4,14
4,33,8,32
4,42,10,53
2,28,7,19
3,22,11,52
4,45,14,31
4,32,10,19
1,25,9,31
4,43,10,5
3,54,20,36
4,38,6,28
4,49,12,50
4,74,39,63
4,58,20,49
4,30,8,16
2,24,6,10
4,25,5,14
1,43,14,32
4,21,4,15
3,45,9,26
4,26,8,27
4,57,11,25
4,29,7,16
4,35,10,22
4,28,10,32
4,31,10,22
4,51,14,34
4,26,6,2
4,34,7,28
4,23,10,17
4,58,9,36
4,69,16,47
1,108,19,72
4,24,5,33
4,20,10,13
4,30,9,22
4,35,9,31
3,27,7,24
4,53,19,68
4,24,9,36
4,31,9,35
1,26,6,21
4,50,16,38
1,121,28,71
3,49,15,57
4,71,17,57
3,22,8,18
4,28,8,14
4,59,17,54
4,56,4,5
4,46,11,32
4,37,9,27
4,34,13,29
4,23,5,12
4,26,7,20
4,40,16,31
2,30,4,14
4,33,9,21
4,27,15,34
1,53,15,24
4,60,13,46
2,36,18,8
3,41,12,30
4,29,8,26
4,44,9,26
4,52,14,35
2,33,8,25
3,36,13,20
4,46,16,49
3,45,14,36
3,44,15,29
2,51,16,35
4,86,21,48
2,89,14,26
4,64,19,47
4,28,16,34
4,59,4,79
4,27,8,17
4,46,14,65
4,71,13,17
4,29,11,19
4,29,12,16
1,34,10,21
4,33,9,18
4,63,16,43
4,36,6,12
4,61,17,38
4,24,8,12
3,30,8,20
4,44,12,26
4,55,14,35
1,47,13,22
4,52,9,38
4,34,10,29
3,35,16,35
1,207,70,177
2,39,8,29
1,39,13,36
4,20,7,15
1,46,15,42
4,21,5,13
4,23,4,25
2,42,10,29
4,65,14,32
4,73,22,59
4,34,13,29
4,72,13,49
4,59,16,60
4,41,9,16
3,66,13,49
3,49,11,29
4,48,13,23
4,82,24,54
4,27,6,13
4,50,11,41
1,55,13,40
3,33,11,57
4,49,10,43
4,46,11,33
4,79,30,44
4,35,15,25
4,58,11,20
2,42,15,23
3,48,14,51
4,74,22,51
4,37,10,18
3,28,8,20
4,34,22,47
2,23,7,17
2,55,17,48
4,48,20,49
2,39,11,32
4,73,23,32
1,73,20,40
4,24,7,19
1,44,12,28
4,30,9,26
4,31,14,27
4,39,11,30
2,67,20,47
2,26,7,17
2,44,12,28
4,37,4,12
4,47,8,29
4,26,11,22
1,28,6,19
1,26,7,19
2,77,26,54
2,46,6,14
4,28,8,3
2,27,8,20
2,39,14,39
4,73,29,68
4,60,6,19
4,37,8,14
3,73,12,40
4,43,15,38
4,135,15,66
4,57,18,50
4,75,25,46
4,42,13,39
4,32,8,27
3,92,27,104
2,27,1,27
1,42,12,31
4,28,8,81
3,39,13,31
4,46,14,35
4,45,16,17
4,23,6,17
4,44,23,51
4,32,9,20
3,56,20,15
4,30,15,39
4,34,0,1
2,29,8,25
1,57,20,54
4,44,11,33
4,43,11,35
4,74,10,11
1,26,6,24
4,51,13,32
4,26,9,19
4,30,11,35
4,38,18,22
3,42,14,36
4,43,11,24
4,32,8,23
3,23,5,16
4,62,22,51
1,26,7,17
4,36,9,33
4,131,17,46
4,32,9,20
3,35,10,23
4,25,9,13
3,37,11,28
4,32,7,22
4,32,9,23
4,49,13,36
4,49,12,25
4,27,5,18
2,47,12,32
4,77,13,76
4,54,13,32
4,87,32,189
4,72,11,37
